Date,QBX1_CONDUCTIVITY,QBX1_TEMPERATURE,QBX1_ORP,QBX1_PH,QBX1_CORROSION_RATE,QBX1_FLUOROMETER,QBX1_FLOW_SWITCH,QBX1_RELAY1,QBX1_RELAY2,QBX1_RELAY3,QBX1_RELAY4,QBX1_RELAY5,QBX1_RELAY6,QBX1_RELAY7,QBX1_RELAY8
2023-08-06 01:08:25,3149.310198108614,24.472797630558127,271.0795147105113,7.375462705408645,0.6277378586705195,19.47926423667266,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:26,3148.1783648409487,24.30466778062766,271.6216053789549,7.213753487224665,0.6029340708334909,19.40540251470313,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:27,3148.684697419386,24.59508868037544,271.44867060009375,7.371263093086941,0.6479143093298553,19.46647695156428,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:28,3148.6086619831126,24.418648205436025,272.6773029545055,7.247925590277325,0.6443472780576586,19.31818548909821,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:29,3148.6663331329314,24.356288696727322,271.6226574253032,7.251551599311892,0.6447618221778654,19.45792335262258,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:30,3148.601482124695,24.68140732951347,272.8200110835544,7.26051733925529,0.6210350312438826,19.471399072044086,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:31,3148.7538444644024,24.457288624905487,271.7809345187733,7.264670103316972,0.655233039244838,19.425285927824696,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:32,3148.4636316490205,24.38669780441506,272.0134034677025,7.249623469207363,0.6639669578541696,19.314893531926785,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:33,3149.3936280693383,24.38584400245728,272.63971081019076,7.2655416884341015,0.6183071106021693,19.310258885236586,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:34,3148.075043783491,24.60334847808888,271.4137836895334,7.20536169149373,0.6275441410564229,19.44247115434897,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:35,3148.155606205408,24.525594695385216,271.38575786446984,7.319200418671516,0.6434138270349411,19.45670652213502,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:36,3148.7965211911473,24.568980919620707,271.7279371031303,7.355150075159132,0.6317707930058841,19.36549651007351,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:37,3148.026796756188,24.537660239267915,271.84962026198997,7.332769687726912,0.6549338733018422,19.336834811046277,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:38,3148.2918676414606,24.43364570977468,272.4134770970587,7.209840981090229,0.6967560873045467,19.446708362133904,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:39,3149.7652036739632,24.526225415650824,271.3979887287049,7.378115292222288,0.6534101925241818,19.324586736536784,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:40,3148.03606147763,24.4552644471632,272.64637054988475,7.215334352462179,0.6781665390619601,19.307414455483894,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:41,3148.405521058227,24.510724583362073,271.49014920826977,7.365761604500268,0.623209075783595,19.387386144159805,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:42,3149.0621372114583,24.417076952705997,272.2519948749279,7.26286696856678,0.6784420910642044,19.329123545441373,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:43,3148.2911431072057,24.521789013357413,272.455916927,7.253612977302593,0.6797683517012157,19.449914686030016,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:44,3149.2710176094033,24.568570647492137,272.6493738734385,7.318895302920023,0.6687531284458755,19.412764874548426,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:45,3148.274054538619,24.57706769300215,272.70158762003564,7.276970131523282,0.6763819632057692,19.45062980981101,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:46,3149.404147801211,24.37755810669489,271.3192379037552,7.3238629709861245,0.6133811637440195,19.326514123003975,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:47,3149.873247429981,24.403242199095207,272.5370700161834,7.292885502769969,0.6369929915573674,19.35701492887421,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:48,3149.2272205988206,24.595740361434373,272.1761218485465,7.236836357021914,0.6301834721450045,19.353460565954737,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:49,3148.485535457833,24.48578741788276,272.31328141142234,7.3004941482292764,0.6911029905113506,19.37837424344781,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:50,3148.2739400953155,24.330362551974225,271.8101382503969,7.21012348371351,0.6721247729023195,19.43571706555825,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:51,3148.7302338710156,24.30718487532304,272.5946373312805,7.258606316060743,0.6532896286437752,19.446514876254614,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:52,3149.8448041551214,24.649460203114042,271.24083122507807,7.270711079844854,0.6671452701502342,19.310584267367325,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:53,3149.185225687766,24.330370051482706,272.0748436964978,7.336146718749574,0.6293643786725075,19.326091995616324,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:54,3149.13439719521,24.39067492174345,272.00246604198577,7.3880070283286425,0.6429959209165412,19.46793181604611,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:55,3148.6133092547625,24.583943462362257,272.5237320782102,7.258463465508739,0.676497619877502,19.492733421279382,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:56,3148.1248854355404,24.37189268068477,271.39877602130554,7.345353169020814,0.6411933141920036,19.378532999805454,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:57,3149.5135386758275,24.399767488572714,271.0102360049069,7.226675695493088,0.6686960368676304,19.397108988693653,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:58,3149.2764483220126,24.376517184557844,272.3625918402974,7.35889407349765,0.6023218193069009,19.35770904744969,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:08:59,3149.225926387274,24.491630161350393,271.1388616985873,7.282910139380664,0.6525023129060666,19.383704286157716,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:00,3149.8466729970355,24.563530393997244,272.34156460710176,7.359604820585416,0.6344365907326006,19.357348411535032,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:01,3148.4210273092804,24.343522258597904,271.0255329703807,7.391647883646687,0.6085729210952885,19.30673868529991,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:02,3148.7535117817774,24.58355269464313,272.1722524347605,7.243431404748175,0.6660829842719289,19.33700948437173,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:03,3148.9923280277008,24.61168905793365,272.16009453571115,7.247631889358023,0.6248583227093504,19.39262755266867,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:04,3148.5434194531995,24.320764778997326,272.9444697787339,7.225903283941973,0.648389912400653,19.3155933845712,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:05,3148.8431835176625,24.415685688303952,272.721496817615,7.26236102834706,0.6646331710068525,19.30350352072175,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:06,3149.669418038508,24.571919572895958,272.8494106199166,7.279939152257905,0.624871204414254,19.336519573111335,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:07,3149.025404120402,24.314722434182922,271.9399244238346,7.3616141306311675,0.6317257930614751,19.36326032362307,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:08,3149.262499174522,24.54882518799531,271.36322042371035,7.306242964622063,0.6739017294710925,19.37773081235811,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:09,3148.0006450697174,24.535429097374447,272.39079538983793,7.277747118953613,0.6357147152711615,19.48576370096626,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:10,3149.4469058198833,24.509344348366263,272.1119754330147,7.335834780696275,0.6726598562090319,19.448257005862892,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:11,3149.5784733753253,24.314111328062175,272.60127366746264,7.254642307170302,0.6764129150342553,19.416220372441792,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:12,3149.2123505736813,24.66387257347625,272.93235776241085,7.383102187485999,0.6502838853203688,19.379462867051455,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:13,3149.2264989953937,24.502656345735247,271.6150102642258,7.345494815719076,0.6753351258710427,19.353307208861054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:14,3149.238298553665,24.600940668376925,272.14598422468754,7.357059859986836,0.6353941305347285,19.469341716626595,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:15,3148.2845290244754,24.47998035450766,271.7847040760794,7.299038480036371,0.6228176206015509,19.312948232143043,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:16,3149.459178572668,24.595718984465698,271.77978090640806,7.311636108005848,0.6840063671809954,19.401560103185496,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:17,3148.605433787037,24.504935195956325,272.4836158581971,7.392974908054262,0.6306566810486636,19.389838705713856,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:18,3149.6346059158295,24.461261730198512,272.02677903092234,7.394022668572407,0.6540338643239392,19.459575420848754,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:19,3149.4503291081846,24.623656859005557,271.4156660451559,7.244012809371139,0.6728955150144923,19.423736581279027,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:20,3149.2434877199053,24.495437306444806,272.44833039143424,7.348386048868339,0.6280520348841255,19.47965301073314,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:21,3149.543286908941,24.567319276470304,272.5862390244285,7.349667067268382,0.6246023587335789,19.454408754215294,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:22,3148.8342056650954,24.43416404086721,272.99204527691194,7.31928321580234,0.6740897629707273,19.33323803251479,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:23,3149.725163236884,24.6591940060702,272.93896321489717,7.383302529236889,0.6412608615633236,19.358192620079745,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:24,3148.8378765617053,24.4237996219863,271.0610238121917,7.277656293495826,0.6347075885488513,19.361556154625344,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:25,3148.1099486310795,24.474310509190843,271.4451372208541,7.363145172906891,0.6024204034648399,19.332207373677694,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:26,3149.3012414123896,24.660713894069552,272.44184438102235,7.231478017928961,0.6495631518100641,19.491484389206175,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:27,3148.653964416109,24.354673701248355,271.16043642584776,7.288823277055224,0.6107843397130743,19.365026546952194,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:28,3148.694238938491,24.63601346563733,271.0787032351789,7.392091573364705,0.6610483375854913,19.481021840409444,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:29,3149.7925987762037,24.543491314626813,272.27659064414064,7.3683346348789485,0.6580280806355158,19.471259408002844,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:30,3148.445432343126,24.446292611307882,271.62729093531084,7.204490896720973,0.6433236125786532,19.42463303291079,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:31,3149.7918284765483,24.34218072312566,272.3005085641364,7.25719365656706,0.6769051164814519,19.44172720487568,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:32,3148.9164582851076,24.608958489917796,272.3196999765107,7.231008969919607,0.6590327615098389,19.379094106914977,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:33,3148.4633997036144,24.47104538778849,272.134472824669,7.358873258519886,0.6351575429215405,19.321784985860354,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:34,3149.885453524372,24.327637600202294,271.61814723178384,7.332906464756388,0.6525852222950103,19.31358542477599,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:35,3148.5933432532065,24.491034341221848,271.0060577828461,7.396908123558037,0.6324141265756622,19.3482974031125,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:36,3148.380243371484,24.45376277672278,271.5948112593254,7.235596455281459,0.6670317004632319,19.36332827494517,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:37,3149.6550642421375,24.393150992510776,271.0718736818136,7.36684189748011,0.6544277751701,19.498518299197276,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:38,3148.210032070293,24.654366141441006,271.95058855953437,7.288030030912591,0.6580041696829673,19.424969582054477,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:39,3148.3729069028095,24.69705490926495,271.8570493174421,7.395022378887688,0.6294650493529108,19.430678284085168,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:40,3148.220009231765,24.420799224136175,271.01205597204324,7.392551019931677,0.6858888441380894,19.383683240481236,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:41,3149.5787617724727,24.56514183226352,272.3887534785102,7.267325989323897,0.6157875187139072,19.4581243579635,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:42,3149.001885103462,24.485214488008975,272.3533683651813,7.351271926958708,0.674975369378,19.423486860051856,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:43,3148.7686748045803,24.349692850947324,272.752650678376,7.201018421310172,0.6816757323711251,19.30566800573306,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:44,3149.988147070237,24.580609795643124,271.82110352998455,7.330117526077768,0.6361978029373568,19.433297385654217,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:45,3149.260337540043,24.635659107447037,271.4010391357074,7.306075142472706,0.6144850413590992,19.43085032970788,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:46,3148.0541927429176,24.57605857699197,271.28381200172805,7.393458827052052,0.6285810358778419,19.497491858090992,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:47,3149.563509188367,24.57975446439236,272.84322013535905,7.368263570701046,0.6126558485352404,19.37494744684777,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:48,3149.6174214010994,24.530450963658357,271.5779702242394,7.355776769908868,0.6194450654639361,19.39967848688058,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:49,3149.1350001608616,24.453532581933334,271.8917701306425,7.356873242491962,0.6853254443596862,19.409945848681442,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:50,3148.1306388021717,24.364020129414232,271.24385192019827,7.232850601600239,0.6557893828184703,19.499638128158605,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:51,3148.2045553308462,24.42159876136041,271.9870725562063,7.278611808059021,0.6822737862264673,19.374195192394748,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:52,3149.8370670200343,24.517871257109828,272.05164977715356,7.36889997113706,0.6960830424069255,19.349105391362873,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:53,3148.15017077615,24.562515352271316,271.4288451329028,7.338162089453363,0.6577393034134535,19.440876630060778,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:54,3149.81692128983,24.451825987524522,271.72191849976633,7.292173793902531,0.6402207063380391,19.438068678089127,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:55,3148.717243871806,24.58443422169203,271.20129044109297,7.399071196613395,0.6466451901249963,19.48382526576267,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:56,3148.1280339270593,24.482993430520743,271.7786211485995,7.37745792642653,0.6163753441961956,19.310994574149326,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:57,3149.2599784549157,24.698916355780362,272.7813674169916,7.369580429266398,0.6335662600766524,19.48716625280717,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:58,3149.427624279717,24.692231274257708,271.7481400223807,7.210077961592645,0.6087442749364329,19.365083355120387,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:09:59,3149.1548440854235,24.442851128849004,271.4310116909131,7.361153247880057,0.6271511450542853,19.46818207439349,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:00,3149.9500623412987,24.51587018126026,271.19280783261684,7.238481966772899,0.676398265963791,19.3237720628853,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:01,3148.8125666320007,24.65503295325078,271.6773589386308,7.2707411166893,0.6328733356282544,19.336285723979092,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:02,3149.9437677494375,24.536698993497463,272.8494028020327,7.310163292175036,0.6376351688170036,19.388801264004737,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:03,3148.5278705981086,24.692793754426773,271.9644376464333,7.358596603714177,0.6980225804964877,19.430459471965808,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:04,3148.127087810529,24.56322391195999,272.78239691601254,7.278218693132399,0.6466678361474126,19.32665252909341,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:05,3149.8642514740964,24.694618104767407,271.4421337727547,7.346207359286343,0.6552066730002759,19.375879661658605,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:06,3148.237363317952,24.384801548142388,271.68633519335464,7.277718858025144,0.6350728214675249,19.384228754774643,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:07,3149.47313627162,24.470451811957936,271.07072838215777,7.20858185754966,0.6704762883543115,19.498933276608195,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:08,3148.5148678705564,24.411939680830518,271.01291183882165,7.345137120957057,0.6873532256157251,19.477302506099406,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:09,3149.036430372374,24.312966844491996,272.43373532772625,7.251042018063232,0.6300614859111632,19.389261470357752,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:10,3149.2596518464966,24.32375420242769,271.6122614758072,7.336085085874185,0.6858717821123979,19.397544656262994,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:11,3148.0320181860466,24.36166843272928,272.5251485242665,7.21524299938937,0.6500590755916824,19.3696232060649,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:12,3149.4176014996183,24.685304533488114,272.6484365015919,7.356770670606787,0.6386455474137971,19.417688122924552,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:13,3149.587094589307,24.42434085518975,272.84594164134137,7.3258021725691,0.6346903473270052,19.40407550893255,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:14,3149.559957094481,24.493802845267364,272.9294775730879,7.23526314723741,0.6566473886181752,19.485884396808615,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:15,3149.5933044372186,24.50817914625117,271.25959570429444,7.3869856464336285,0.6255842605009263,19.40368768984096,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:16,3148.6418691468753,24.44914280629718,272.0257351625612,7.3904318563806095,0.6074683189238052,19.329735749530816,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:17,3149.014639455659,24.406975726643697,272.0394256949539,7.236468827943721,0.6939158066704822,19.466848173583784,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:18,3149.452143103854,24.333583199013702,272.4034241402519,7.235782182526771,0.6577569299139464,19.481954873201353,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:19,3149.7404274233927,24.651670031549752,272.9271909875267,7.3264922591548,0.6521451994784898,19.37060479117245,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:20,3149.5615837598702,24.552252200022743,271.46103905060016,7.3816718531402135,0.6049366571830517,19.373609600485292,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:21,3148.0421459714707,24.456677437920362,272.42981966887015,7.355605026181007,0.6208411691629299,19.36905645466288,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:22,3149.4323305413373,24.606835749465773,271.3779939397367,7.250229027288457,0.6985773365259371,19.395946784521318,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:23,3148.8401297619735,24.574802333277592,272.2441254464313,7.358393875848626,0.6671222232938461,19.361622842756514,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:24,3148.737797750426,24.552038940393246,271.5773087908707,7.245820658538339,0.6210077153451488,19.314392200259185,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:25,3149.6451788158665,24.335122964364217,272.8406006837058,7.224457768917042,0.6100426325163298,19.466834348576366,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:26,3149.873806691009,24.537488151704487,272.9669250927475,7.306521206257365,0.6889380415016916,19.386930049119623,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:27,3148.701604917944,24.416911512203985,271.071274146581,7.219926528383824,0.6922765530745062,19.381239294902862,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:28,3148.375995104953,24.69565209273678,272.6387612559901,7.225224630315583,0.602137577763511,19.41448470918972,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:29,3149.127291211921,24.636509088941263,272.844317805502,7.371743853851393,0.6049344449083156,19.358033080846297,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:30,3148.6751927991186,24.65877344900985,272.81337020255876,7.3460239081987675,0.6313433839526915,19.339974055116578,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:31,3149.468471543902,24.47666093714496,271.9678978857692,7.299289307310075,0.6265989503168735,19.40956477058292,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:32,3148.4415124628144,24.385615125779996,272.24714898025564,7.372423342808566,0.6636347749936652,19.367042806084594,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:33,3149.03408263113,24.660130694929833,272.21027215764497,7.3105138188278875,0.6284619489596491,19.470801203855707,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:34,3148.8386723679723,24.382975748135863,271.03367799013864,7.350035145229194,0.6922869849587966,19.365805384744153,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:35,3149.125641627633,24.654985143431208,272.24447599998643,7.266215550448377,0.662192334600046,19.42596705194072,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:36,3149.1733991212895,24.330570224431284,271.38820389912837,7.221706017101236,0.6465668371313118,19.39994707464806,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:37,3148.522855366631,24.354782835839792,271.5693350841916,7.287668904549498,0.6241377944275652,19.43514583449252,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:38,3148.135917419727,24.599945393829767,272.82383215404553,7.236186041545183,0.6783306150602225,19.427447756634177,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:39,3149.723558731579,24.37842930737784,271.00784394964296,7.365299949139877,0.6705793087261402,19.465473024243227,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:40,3149.238500139075,24.46634934061235,271.3476711266693,7.227315303268634,0.6878775030675519,19.456165376183346,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:41,3148.331228408566,24.576541597198606,272.43777123456624,7.207486534639595,0.6821852872649254,19.331662970056783,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:42,3148.837274451836,24.48692598081611,272.6950839490892,7.3342268294107384,0.6328129929238381,19.435671108642186,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:43,3148.281282937022,24.409814351446116,271.5551514945343,7.398604606525793,0.6393871765042376,19.409024866468375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 01:10:44,3148.522498171378,24.69888493373785,271.0111282554258,7.268511691767398,0.6643798291006627,19.43140407097434,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
